2026-08-28T13:42:54.865984+00:00,ETH,15,DOWN,0.79,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:55.052778+00:00,BTC,15,DOWN,0.95,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:55.237451+00:00,XRP,15,DOWN,0.66,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:57.140179+00:00,SOL,15,DOWN,0.88,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:57.337211+00:00,ETH,15,DOWN,0.76,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:57.540418+00:00,BTC,15,DOWN,0.95,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:57.633796+00:00,BTC,15,DOWN,0.95,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:57.757081+00:00,XRP,15,DOWN,0.75,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:58.416729+00:00,SOL,15,DOWN,0.89,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:59.652063+00:00,SOL,15,DOWN,0.88,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:42:59.919018+00:00,BTC,15,DOWN,0.96,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:43:00.127676+00:00,XRP,15,DOWN,0.69,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:43:01.343044+00:00,XRP,15,DOWN,0.66,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:43:02.054763+00:00,SOL,15,DOWN,0.9,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:43:02.294617+00:00,BTC,15,DOWN,0.96,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:43:02.489449+00:00,XRP,15,DOWN,0.72,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:43:04.411691+00:00,SOL,15,DOWN,0.88,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
